test_indices,y_test,y_pred,risk_scores
1733,0.0,0.0,7.126592864419042e-12
1473,0.0,0.0,6.970518303125515e-12
2878,0.0,0.0,6.866565002762202e-12
641,0.0,0.0,6.859341500330505e-12
3838,0.0,0.0,6.759842380325814e-12
4798,0.0,0.0,6.653229044803396e-12
5758,0.0,0.0,6.549070102862849e-12
5098,0.0,0.0,6.508205993845467e-12
1248,0.0,0.0,6.466405915677248e-12
4138,0.0,0.0,6.461300844591351e-12
3178,0.0,0.0,6.436979625734932e-12
2218,0.0,0.0,6.415306727309349e-12
5561,0.0,0.0,6.22683917215169e-12
233,0.0,0.0,6.191546558412806e-12
4601,0.0,0.0,6.146868018778186e-12
1491,0.0,0.0,6.071250688698217e-12
3641,0.0,0.0,6.064699815482208e-12
2681,0.0,0.0,5.981250668734853e-12
3393,0.0,0.0,5.911464175835603e-12
5427,0.0,0.0,5.758525850328399e-12
4467,0.0,0.0,5.7331370228509e-12
3507,0.0,0.0,5.708032960506185e-12
2547,0.0,0.0,5.67302084339804e-12
5664,0.0,0.0,5.565419583827723e-12
4704,0.0,0.0,5.514825552726436e-12
3744,0.0,0.0,5.4640315552374715e-12
2997,0.0,0.0,5.439782181560516e-12
3957,0.0,0.0,5.4338865713951506e-12
4917,0.0,0.0,5.427347460274023e-12
5877,0.0,0.0,5.4199229554200306e-12
2784,0.0,0.0,5.4124009764011216e-12
2338,0.0,0.0,5.293983634190595e-12
3298,0.0,0.0,5.285903404186471e-12
4258,0.0,0.0,5.278127013084992e-12
5218,0.0,0.0,5.271111402528633e-12
2743,0.0,0.0,5.061829789653053e-12
2773,1.0,0.0,5.007558770801645e-12
464,0.0,0.0,5.0032338591308846e-12
3703,0.0,0.0,4.998274374769345e-12
4663,0.0,0.0,4.937178307569185e-12
5623,0.0,0.0,4.877821391260202e-12
3733,1.0,0.0,4.864229608812034e-12
4693,1.0,0.0,4.724785354310946e-12
5653,1.0,0.0,4.590734352080116e-12
1451,0.0,0.0,4.469832252120727e-12
4353,0.0,0.0,4.410167504095175e-12
2545,0.0,0.0,4.276840687172719e-12
1468,0.0,0.0,4.236523725586692e-12
3505,0.0,0.0,4.230271349133843e-12
1964,0.0,0.0,4.214539446990327e-12
4465,0.0,0.0,4.1762639839440815e-12
5425,0.0,0.0,4.124360622241568e-12
2659,0.0,0.0,4.070743589346659e-12
780,0.0,0.0,3.92544900646672e-12
2206,0.0,0.0,3.867244151962134e-12
1136,0.0,0.0,3.854460340811026e-12
3166,0.0,0.0,3.827555063768843e-12
4126,0.0,0.0,3.790571852064128e-12
5086,0.0,0.0,3.774035829886229e-12
282,0.0,0.0,3.684432112257972e-12
4935,0.0,0.0,3.5198060548644935e-12
1072,0.0,0.0,3.4978199889397924e-12
3975,0.0,0.0,3.4809546901196833e-12
1049,0.0,0.0,3.4466414086320174e-12
3015,0.0,0.0,3.444942415804924e-12
2055,0.0,0.0,3.412508705138171e-12
5133,0.0,0.0,3.4113999024022716e-12
5313,0.0,0.0,3.365928108613593e-12
3619,0.0,0.0,3.2048461106205263e-12
45,0.0,0.0,3.1936860520265316e-12
1349,0.0,0.0,3.1489725560254376e-12
4173,0.0,0.0,3.1120629105423846e-12
5568,0.0,0.0,3.089270970344388e-12
161,0.0,0.0,3.0874233732735134e-12
1043,0.0,0.0,3.0734184978074467e-12
4608,0.0,0.0,2.9978539837537976e-12
3648,0.0,0.0,2.907367618649782e-12
1444,0.0,0.0,2.905419507354955e-12
3213,0.0,0.0,2.838132575068822e-12
2688,0.0,0.0,2.818264662232478e-12
119,0.0,0.0,2.732705746127026e-12
2253,0.0,0.0,2.5852490604350575e-12
645,0.0,0.0,2.582887913979852e-12
4579,0.0,0.0,2.5272111155702807e-12
1865,0.0,0.0,2.524704243006675e-12
753,0.0,0.0,2.437818429068139e-12
357,0.0,0.0,2.424942528058807e-12
51,0.0,0.0,2.3884749644393494e-12
2531,0.0,0.0,2.2995590215681207e-12
1965,0.0,0.0,2.245539286110829e-12
492,0.0,0.0,2.159828488697411e-12
1178,0.0,0.0,2.143692993038517e-12
3491,0.0,0.0,2.0964031158965434e-12
227,0.0,0.0,2.0228738278137195e-12
5539,0.0,0.0,1.99537887305822e-12
922,0.0,0.0,1.93136898985167e-12
5335,0.0,0.0,1.922747942684484e-12
4375,0.0,0.0,1.9159046649814508e-12
4451,0.0,0.0,1.9110751085197135e-12
3415,0.0,0.0,1.9102595809621177e-12
2455,0.0,0.0,1.905466602160802e-12
94,0.0,0.0,1.847852145882343e-12
2372,0.0,0.0,1.821560789232038e-12
1196,0.0,0.0,1.7983944887143342e-12
3332,0.0,0.0,1.7930180482054636e-12
4292,0.0,0.0,1.7675050579423364e-12
5411,0.0,0.0,1.7443708538162206e-12
5252,0.0,0.0,1.7414193864265037e-12
5518,0.0,0.0,1.7373204898319231e-12
4558,0.0,0.0,1.6745977559032535e-12
3598,0.0,0.0,1.6139210368027413e-12
224,0.0,0.0,1.5633511029091769e-12
2638,0.0,0.0,1.5555913663684616e-12
5728,0.0,0.0,1.5358462936181847e-12
435,0.0,0.0,1.5226246067268315e-12
142,0.0,0.0,1.5029409478467822e-12
4768,0.0,0.0,1.4608089091883676e-12
3808,0.0,0.0,1.3904703001520926e-12
1580,0.0,0.0,1.3821043605226967e-12
925,0.0,0.0,1.375119401258662e-12
1103,0.0,0.0,1.3370925842531503e-12
5733,0.0,0.0,1.3252365791047684e-12
2848,0.0,0.0,1.324525453272041e-12
2812,0.0,0.0,1.2916805856457599e-12
4773,0.0,0.0,1.2767399647374079e-12
1894,0.0,0.0,1.2649101955908024e-12
404,0.0,0.0,1.2391625837359835e-12
1845,0.0,0.0,1.2357075451019158e-12
3813,0.0,0.0,1.2289503403677493e-12
3772,0.0,0.0,1.2263662816863534e-12
95,0.0,0.0,1.1950744250934779e-12
2853,0.0,0.0,1.1838040916760088e-12
4732,0.0,0.0,1.164842526171939e-12
2186,0.0,0.0,1.1274246878427045e-12
3146,0.0,0.0,1.1179702344827526e-12
4106,0.0,0.0,1.1108245333861565e-12
5692,0.0,0.0,1.105275037297331e-12
5066,0.0,0.0,1.104570885647292e-12
893,0.0,0.0,1.0845473331129458e-12
880,0.0,0.0,1.0133299050133715e-12
950,0.0,0.0,1.0042344101457937e-12
5237,0.0,0.0,9.7801293825658e-13
4277,0.0,0.0,9.61784333824679e-13
2023,0.0,0.0,9.566739581744804e-13
1105,0.0,0.0,9.450049007434553e-13
3317,0.0,0.0,9.448119704979651e-13
2357,0.0,0.0,9.289286328607539e-13
487,0.0,0.0,8.942618714287242e-13
2227,0.0,0.0,8.644049420248668e-13
5573,1.0,0.0,8.342911434033885e-13
3187,0.0,0.0,8.275343985070883e-13
1510,0.0,0.0,8.263724340298656e-13
4613,1.0,0.0,8.199676066757311e-13
176,0.0,0.0,8.07022809297507e-13
3653,1.0,0.0,8.054093174008217e-13
4147,0.0,0.0,7.927138530716343e-13
2693,1.0,0.0,7.906370514875443e-13
5107,0.0,0.0,7.608232195434347e-13
1474,0.0,0.0,6.430751389432418e-13
5455,0.0,0.0,6.224300078941917e-13
685,0.0,0.0,6.177076857264957e-13
4495,0.0,0.0,6.146197754435579e-13
3535,0.0,0.0,6.067405553998403e-13
2575,0.0,0.0,5.987923076406523e-13
1013,0.0,0.0,5.749898646154995e-13
5633,0.0,0.0,5.649611834665407e-13
5289,0.0,0.0,5.58897642010348e-13
4673,0.0,0.0,5.568383112487769e-13
3713,0.0,0.0,5.489152955030964e-13
2753,0.0,0.0,5.411496561703223e-13
2345,0.0,0.0,5.262321876338897e-13
2763,0.0,0.0,5.246941095603145e-13
4329,0.0,0.0,5.227676896148995e-13
3723,0.0,0.0,5.223719701713577e-13
4683,0.0,0.0,5.200335070547643e-13
5643,0.0,0.0,5.177857708244951e-13
3305,0.0,0.0,4.907508052304935e-13
3369,0.0,0.0,4.877613846571851e-13
4265,0.0,0.0,4.575798947150559e-13
5771,0.0,0.0,4.575201271980577e-13
2409,0.0,0.0,4.5337193005814686e-13
1765,0.0,0.0,4.433822114694195e-13
1427,0.0,0.0,4.417211103479485e-13
11,0.0,0.0,4.3982040076627885e-13
4811,0.0,0.0,4.336236888665261e-13
453,0.0,0.0,4.2780945807205247e-13
5225,0.0,0.0,4.2678487995523163e-13
1701,0.0,0.0,4.1625365708418207e-13
3851,0.0,0.0,4.1090315059728463e-13
2891,0.0,0.0,3.8815559090009563e-13
1520,0.0,0.0,3.8384259935247994e-13
5462,0.0,0.0,3.5391218111881347e-13
4502,0.0,0.0,3.5112349345477606e-13
3542,0.0,0.0,3.4830372072612657e-13
2582,0.0,0.0,3.4542475349544305e-13
5265,0.0,0.0,3.3606525478682916e-13
4305,0.0,0.0,3.358082990790995e-13
533,0.0,0.0,3.3352446759261487e-13
1744,0.0,0.0,3.3231423895026097e-13
3345,0.0,0.0,3.319327653744144e-13
2385,0.0,0.0,3.2777652234875866e-13
194,0.0,0.0,3.2319766186559613e-13
5530,0.0,0.0,3.2283401033277023e-13
1801,0.0,0.0,3.2038472796533056e-13
4570,0.0,0.0,3.171056515338422e-13
3610,0.0,0.0,3.1184732615885984e-13
2650,0.0,0.0,3.070448414739159e-13
313,0.0,0.0,2.9434778988295905e-13
1502,0.0,0.0,2.704003330843648e-13
1297,0.0,0.0,2.694365665251069e-13
5506,0.0,0.0,2.64051983161194e-13
1813,0.0,0.0,2.576013310427659e-13
5675,0.0,0.0,2.383573592100614e-13
2074,0.0,0.0,2.356504523212444e-13
4715,0.0,0.0,2.3407333075011587e-13
3755,0.0,0.0,2.298092335291391e-13
2795,0.0,0.0,2.256867210272495e-13
1283,0.0,0.0,2.2563243330154813e-13
1158,0.0,0.0,2.2395162712162015e-13
3034,0.0,0.0,2.19806466326757e-13
1325,0.0,0.0,2.1419038546285152e-13
2003,0.0,0.0,2.131041062780114e-13
4546,0.0,0.0,2.1290641810418073e-13
3994,0.0,0.0,2.0549210833421127e-13
489,0.0,0.0,1.9815521467724466e-13
261,0.0,0.0,1.9667947245077188e-13
4954,0.0,0.0,1.9253487601595493e-13
665,0.0,0.0,1.9082870355433255e-13
1972,0.0,0.0,1.8174902902042814e-13
105,0.0,0.0,1.7680358748500514e-13
2826,0.0,0.0,1.7479025482143e-13
3586,0.0,0.0,1.710249088142859e-13
1392,0.0,0.0,1.6969022566438452e-13
3786,0.0,0.0,1.6315734328714064e-13
365,0.0,0.0,1.5836765091226924e-13
4746,0.0,0.0,1.523706784624117e-13
5706,0.0,0.0,1.422447882601601e-13
2412,0.0,0.0,1.4161426304485053e-13
1008,0.0,0.0,1.4133290843192388e-13
897,0.0,0.0,1.403396872241201e-13
723,0.0,0.0,1.379803610265036e-13
2626,0.0,0.0,1.367670668685117e-13
3372,0.0,0.0,1.331523872238357e-13
359,0.0,0.0,1.279630469009365e-13
79,0.0,0.0,1.26362435464812e-13
4332,0.0,0.0,1.2511743787213458e-13
5292,0.0,0.0,1.1794586308577385e-13
2025,0.0,0.0,1.1440017615074944e-13
1409,0.0,0.0,1.1324956197380187e-13
2974,0.0,0.0,1.0773544780559124e-13
163,0.0,0.0,1.0717236343075142e-13
2880,0.0,0.0,1.0401293670484252e-13
3934,0.0,0.0,1.0273710247341558e-13
3840,0.0,0.0,9.817915712045318e-14
4894,0.0,0.0,9.804094000287525e-14
877,0.0,0.0,9.720385710100239e-14
5854,0.0,0.0,9.361993486051872e-14
1061,0.0,0.0,9.31135676331486e-14
4800,0.0,0.0,9.267080310312931e-14
67,0.0,0.0,9.198028425071384e-14
937,0.0,0.0,9.116297200377995e-14
827,0.0,0.0,9.068739138519926e-14
1709,0.0,0.0,8.798565527561995e-14
5760,0.0,0.0,8.749341380121702e-14
2486,0.0,0.0,8.436385652346925e-14
1181,0.0,0.0,8.333772699058821e-14
3446,0.0,0.0,7.975787583895371e-14
4406,0.0,0.0,7.556045031730294e-14
288,0.0,0.0,7.332958139495342e-14
5366,0.0,0.0,7.173041400503906e-14
710,0.0,0.0,6.670173824791805e-14
718,0.0,0.0,6.51162918966004e-14
2906,0.0,0.0,5.725090931478216e-14
3866,0.0,0.0,5.6600314935946e-14
5580,0.0,0.0,5.6085448643312013e-14
4826,0.0,0.0,5.5963735941266496e-14
5786,0.0,0.0,5.5342240800894816e-14
276,0.0,0.0,5.4332505497691074e-14
5197,0.0,0.0,5.12467785888689e-14
1725,0.0,0.0,5.1176214132745067e-14
4237,0.0,0.0,5.077174977634583e-14
1344,0.0,0.0,5.0519492745132135e-14
3277,0.0,0.0,5.0376556763360715e-14
2377,0.0,0.0,5.008211059858588e-14
2317,0.0,0.0,4.997910119044589e-14
4620,0.0,0.0,4.966569707524997e-14
3337,0.0,0.0,4.865518280263795e-14
4297,0.0,0.0,4.7260935937734894e-14
5257,0.0,0.0,4.594121778569881e-14
1033,0.0,0.0,4.455528325288527e-14
4974,0.0,0.0,4.3807964573748046e-14
3660,0.0,0.0,4.3654519840780924e-14
2133,0.0,0.0,4.315832327548322e-14
4014,0.0,0.0,4.274625095442589e-14
3054,0.0,0.0,4.170107165846165e-14
1466,0.0,0.0,4.1552983999923635e-14
2094,0.0,0.0,4.068289339647311e-14
3093,0.0,0.0,4.0000544449363107e-14
2700,0.0,0.0,3.81052012595416e-14
1500,0.0,0.0,3.7221355623799214e-14
4053,0.0,0.0,3.712323210617233e-14
2641,0.0,0.0,3.6402477522794464e-14
791,0.0,0.0,3.617297579726475e-14
1117,0.0,0.0,3.550865545735819e-14
5013,0.0,0.0,3.440163562767135e-14
3601,0.0,0.0,3.4231998721711976e-14
5247,0.0,0.0,3.2814198011434434e-14
4287,0.0,0.0,3.25099071985639e-14
5885,0.0,0.0,3.227545317097782e-14
3327,0.0,0.0,3.224727564482887e-14
4561,0.0,0.0,3.2205165323673323e-14
4925,0.0,0.0,3.2091979979628376e-14
1967,0.0,0.0,3.201737736309501e-14
2367,0.0,0.0,3.1998002553695824e-14
3965,0.0,0.0,3.190674795914986e-14
3005,0.0,0.0,3.171052947148838e-14
1726,0.0,0.0,3.098460130163815e-14
5521,0.0,0.0,3.0276726377469e-14
2958,0.0,0.0,2.927860820941281e-14
1376,0.0,0.0,2.76928682457556e-14
2986,0.0,0.0,2.687638326052683e-14
3946,0.0,0.0,2.660254975279886e-14
4906,0.0,0.0,2.63104951389519e-14
5866,0.0,0.0,2.6000944344710352e-14
2214,0.0,0.0,2.5674132714045646e-14
796,0.0,0.0,2.441069655372712e-14
3174,0.0,0.0,2.3865901996581726e-14
3918,0.0,0.0,2.2712391615345955e-14
4134,0.0,0.0,2.2231437307320655e-14
5094,0.0,0.0,2.1185452359750415e-14
20,0.0,0.0,1.9750271199224092e-14
1668,0.0,0.0,1.9593166726957352e-14
1125,0.0,0.0,1.8995492333034306e-14
4878,0.0,0.0,1.7648081559934525e-14
2266,0.0,0.0,1.7370045082389183e-14
2370,0.0,0.0,1.7156809413986434e-14
3226,0.0,0.0,1.6753417567788564e-14
3330,0.0,0.0,1.6348270466606032e-14
4186,0.0,0.0,1.6170008365659948e-14
5146,0.0,0.0,1.562011394070926e-14
4290,0.0,0.0,1.558317386163557e-14
5250,0.0,0.0,1.4868887093497482e-14
337,0.0,0.0,1.4827196393661627e-14
5838,0.0,0.0,1.3732330773062253e-14
1660,0.0,0.0,1.3441046507535854e-14
1652,0.0,0.0,1.2429186886990865e-14
611,0.0,0.0,1.2019591613160465e-14
776,0.0,0.0,1.1217519522650442e-14
1855,0.0,0.0,1.0898504709920225e-14
734,0.0,0.0,1.0793371784530342e-14
952,0.0,0.0,1.0459482994735589e-14
1,0.0,0.0,9.75331667680437e-15
91,0.0,0.0,9.582908658223418e-15
279,0.0,0.0,8.929982543292003e-15
3002,0.0,0.0,8.843793861105922e-15
3962,0.0,0.0,8.674163823342087e-15
344,0.0,0.0,8.527764954346372e-15
4922,0.0,0.0,8.522623081777943e-15
2027,0.0,0.0,8.49716065581965e-15
5882,0.0,0.0,8.38722694958965e-15
5798,0.0,0.0,7.716878306244883e-15
1206,0.0,0.0,7.670421138460153e-15
1086,0.0,0.0,7.621778817684542e-15
2914,0.0,0.0,7.479838091080392e-15
1296,0.0,0.0,7.390234609464644e-15
3874,0.0,0.0,7.220625217001665e-15
223,0.0,0.0,7.14238692341744e-15
4838,0.0,0.0,7.139642784276965e-15
956,0.0,0.0,7.0340295127916286e-15
1814,0.0,0.0,6.9735481812109774e-15
4834,0.0,0.0,6.9671581812818245e-15
1099,0.0,0.0,6.8229522480806704e-15
5794,0.0,0.0,6.7202111241502834e-15
3878,0.0,0.0,6.587014675056088e-15
1638,0.0,0.0,6.278216835862225e-15
2918,0.0,0.0,6.1100772275504494e-15
5839,0.0,0.0,5.664638023457352e-15
1284,1.0,0.0,5.397817928540335e-15
4879,0.0,0.0,5.368145864347497e-15
8,0.0,0.0,5.267344996234653e-15
3919,0.0,0.0,5.090213165629852e-15
2959,0.0,0.0,4.829573997760903e-15
2040,0.0,0.0,4.757760587987978e-15
2796,1.0,0.0,4.724132421765285e-15
2497,0.0,0.0,4.513958522073814e-15
3457,0.0,0.0,4.5125439391410605e-15
4417,0.0,0.0,4.5103694904770716e-15
5377,0.0,0.0,4.508205375552963e-15
5579,0.0,0.0,4.4264223470134304e-15
3756,1.0,0.0,4.423973672527812e-15
4619,0.0,0.0,4.371967143450801e-15
3659,0.0,0.0,4.3219801822964814e-15
1781,0.0,0.0,4.299976704144781e-15
2699,0.0,0.0,4.2762715502335266e-15
4716,1.0,0.0,4.1475593723190294e-15
298,0.0,0.0,3.942916586831182e-15
5676,1.0,0.0,3.893782799487082e-15
844,0.0,0.0,3.551510001081726e-15
1537,0.0,0.0,3.2427553546099536e-15
1009,0.0,0.0,2.981627568838828e-15
1995,0.0,0.0,2.9426944923014817e-15
188,0.0,0.0,2.8420509575555338e-15
1925,0.0,0.0,2.7686888072276405e-15
1345,0.0,0.0,2.729642781648878e-15
821,0.0,0.0,2.505237525694591e-15
930,0.0,0.0,2.4548662325172854e-15
1903,0.0,0.0,2.151695117158182e-15
1836,0.0,0.0,2.1321165545901306e-15
1738,0.0,0.0,2.0819053142995515e-15
679,0.0,0.0,1.9048578187418784e-15
697,0.0,0.0,1.864408072875887e-15
2674,0.0,0.0,1.8148671296194965e-15
535,0.0,0.0,1.804374512722009e-15
5369,0.0,0.0,1.80422526826317e-15
4409,0.0,0.0,1.7639007983482741e-15
3449,0.0,0.0,1.7243254264408667e-15
2489,0.0,0.0,1.6852088607396198e-15
3634,0.0,0.0,1.4251730283331695e-15
2044,0.0,0.0,1.4229713274949535e-15
1195,0.0,0.0,1.3593988550392036e-15
419,0.0,0.0,1.3279958233620755e-15
606,0.0,0.0,1.283300406004751e-15
1418,0.0,0.0,1.2588265767046302e-15
1902,0.0,0.0,1.2536434193257122e-15
1539,0.0,0.0,1.2121528141743875e-15
4594,0.0,0.0,1.1207218503815508e-15
1302,0.0,0.0,1.1065605737123061e-15
56,1.0,0.0,1.0728675775686598e-15
5554,0.0,0.0,8.823700879514105e-16
804,0.0,0.0,8.645740658840556e-16
5115,1.0,0.0,8.440277554036323e-16
4155,1.0,0.0,8.204021877453423e-16
3195,1.0,0.0,7.975724461853785e-16
2235,1.0,0.0,7.749036243000165e-16
1940,0.0,0.0,7.638926922753538e-16
789,0.0,0.0,7.395460203358525e-16
762,0.0,0.0,7.069990107932684e-16
1613,0.0,0.0,6.119673193419297e-16
2897,0.0,0.0,6.044715978569653e-16
3857,0.0,0.0,5.979275359699978e-16
4817,0.0,0.0,5.914537402489793e-16
5777,0.0,0.0,5.851178095768326e-16
5503,1.0,0.0,5.112971702402338e-16
332,0.0,0.0,4.9077373881498e-16
1053,0.0,0.0,4.736436516508206e-16
1319,0.0,0.0,4.715934972142173e-16
4543,1.0,0.0,4.634822777414011e-16
134,0.0,0.0,4.6252620846441e-16
1527,0.0,0.0,4.348414433543184e-16
3583,1.0,0.0,4.187514687549374e-16
5410,0.0,0.0,4.142129337176216e-16
1228,0.0,0.0,4.0904244934762445e-16
682,0.0,0.0,4.061955603457293e-16
4450,0.0,0.0,3.9472688682970196e-16
2623,1.0,0.0,3.7715396292099717e-16
3490,0.0,0.0,3.7643254447699347e-16
2190,0.0,0.0,3.58394136779563e-16
2530,0.0,0.0,3.5801260976794857e-16
3150,0.0,0.0,3.509183473187e-16
4110,0.0,0.0,3.4397903060470537e-16
5070,0.0,0.0,3.3732875132137986e-16
721,0.0,0.0,3.2086933686048757e-16
2752,0.0,0.0,3.1117515392692853e-16
1059,0.0,0.0,3.1012405169080735e-16
3712,0.0,0.0,3.0684809893208773e-16
4672,0.0,0.0,3.026212113802761e-16
5632,0.0,0.0,2.985233178150523e-16
1949,0.0,0.0,2.4843150425770265e-16
5065,0.0,0.0,2.2779911266306276e-16
1852,0.0,0.0,2.251657045710267e-16
4105,0.0,0.0,2.0877228772634638e-16
3145,0.0,0.0,1.9131927603065417e-16
1443,0.0,0.0,1.7580002093300454e-16
2185,0.0,0.0,1.7533056319895766e-16
2883,0.0,0.0,1.5675811787932532e-16
3843,0.0,0.0,1.533275818055638e-16
4803,0.0,0.0,1.498773410256862e-16
5763,0.0,0.0,1.4647260941893143e-16
5303,0.0,0.0,1.1371441906899267e-16
5473,0.0,0.0,1.1223079605358663e-16
1997,0.0,0.0,1.1054012219100037e-16
4513,0.0,0.0,1.0983058412044487e-16
3553,0.0,0.0,1.0788593251081106e-16
2593,0.0,0.0,1.0658633551634233e-16
4998,0.0,0.0,9.486856511379716e-17
55,0.0,0.0,9.411931133178899e-17
2013,0.0,0.0,9.337596025897812e-17
4343,0.0,0.0,9.20186289259707e-17
4038,0.0,0.0,8.803265825318849e-17
1522,0.0,0.0,8.609413793352698e-17
1969,0.0,0.0,8.41714228867037e-17
2100,0.0,0.0,8.255298986682281e-17
3078,0.0,0.0,8.174974932388329e-17
4987,0.0,0.0,8.014521631108611e-17
4027,0.0,0.0,7.959335863810812e-17
3067,0.0,0.0,7.914913335809935e-17
2107,0.0,0.0,7.872650931965934e-17
2118,0.0,0.0,7.583438792795311e-17
1090,0.0,0.0,7.368567262552456e-17
3383,0.0,0.0,7.35554521055473e-17
3060,0.0,0.0,7.304389247465341e-17
850,0.0,0.0,6.743965510035667e-17
4020,0.0,0.0,6.467846053367529e-17
687,0.0,0.0,6.12050152649296e-17
5621,0.0,0.0,5.832957175185591e-17
2423,0.0,0.0,5.827764138706771e-17
4661,0.0,0.0,5.82300689924266e-17
3701,0.0,0.0,5.814091674768516e-17
2741,0.0,0.0,5.806220932927041e-17
772,0.0,0.0,5.787196403156896e-17
4980,0.0,0.0,5.739904428956987e-17
1721,0.0,0.0,5.463443246271985e-17
553,0.0,0.0,5.264922164394832e-17
923,0.0,0.0,5.238266659859925e-17
1975,0.0,0.0,4.9545334095186816e-17
864,0.0,0.0,4.5307539166849956e-17
2152,0.0,0.0,4.4739326396189415e-17
1895,0.0,0.0,3.549196436185858e-17
1301,0.0,0.0,3.523706206330469e-17
3112,0.0,0.0,3.487448485151685e-17
5330,0.0,0.0,3.4549584462318486e-17
1872,0.0,0.0,3.321844863405091e-17
4370,0.0,0.0,3.2376444190523036e-17
2829,0.0,0.0,3.204085859542904e-17
3789,0.0,0.0,3.0533941121790676e-17
3410,0.0,0.0,3.033458542312568e-17
1798,0.0,0.0,2.942808237097712e-17
4749,0.0,0.0,2.930696990857909e-17
507,0.0,0.0,2.8672272670094654e-17
2450,0.0,0.0,2.842165799606849e-17
878,0.0,0.0,2.8391198748207274e-17
5709,0.0,0.0,2.821979794512653e-17
4072,0.0,0.0,2.720214500934258e-17
2177,0.0,0.0,2.5693274209707812e-17
1001,0.0,0.0,2.4109070376706255e-17
3137,0.0,0.0,2.3346053526331274e-17
4097,0.0,0.0,2.1238334530994017e-17
5032,0.0,0.0,2.122891477301036e-17
5057,0.0,0.0,1.9337433250182997e-17
4943,0.0,0.0,1.8881295746396602e-17
3983,0.0,0.0,1.8112434122870544e-17
3023,0.0,0.0,1.7378810667383003e-17
2229,0.0,0.0,1.7172103143068287e-17
2063,0.0,0.0,1.668065761094755e-17
1091,0.0,0.0,1.6031876819196676e-17
5663,0.0,0.0,1.4695235660969174e-17
3189,0.0,0.0,1.4636804202538164e-17
4703,0.0,0.0,1.4566782761185564e-17
3743,0.0,0.0,1.444224045363511e-17
349,0.0,0.0,1.436134788402281e-17
2783,0.0,0.0,1.4312680627100625e-17
2832,0.0,0.0,1.410251927985814e-17
1892,0.0,0.0,1.3409359897970663e-17
4149,0.0,0.0,1.2498021469934655e-17
5109,0.0,0.0,1.0667028116783624e-17
259,0.0,0.0,1.0150662992823508e-17
3792,0.0,0.0,1.0115177186655972e-17
355,0.0,0.0,8.680035907927238e-18
1234,0.0,0.0,8.04802737062031e-18
2290,0.0,0.0,7.88795228971058e-18
3250,0.0,0.0,7.77494116900948e-18
4210,0.0,0.0,7.665917459819359e-18
5170,0.0,0.0,7.557286578636754e-18
4752,0.0,0.0,7.236321319694204e-18
449,0.0,0.0,6.736460503967225e-18
1173,0.0,0.0,6.4915215286754136e-18
158,0.0,0.0,6.2641230455155725e-18
5724,0.0,0.0,6.228593830126741e-18
1166,0.0,0.0,6.1780919877550025e-18
2324,0.0,0.0,5.653507163825262e-18
3284,0.0,0.0,5.561047234957738e-18
4244,0.0,0.0,5.471110424268401e-18
5204,0.0,0.0,5.383868310606504e-18
5712,0.0,0.0,5.1838521314708745e-18
4764,0.0,0.0,5.158812010321878e-18
1742,0.0,0.0,5.05753644776615e-18
444,0.0,0.0,4.779194340169662e-18
218,0.0,0.0,4.743830274512747e-18
2733,0.0,0.0,4.6987862821778144e-18
3693,0.0,0.0,4.6469604301165196e-18
4653,0.0,0.0,4.59440846099983e-18
5613,0.0,0.0,4.541096481400025e-18
3804,0.0,0.0,4.2357742640246165e-18
526,0.0,0.0,3.709343582266923e-18
5533,0.0,0.0,3.708129301771537e-18
2569,0.0,0.0,3.56989735606483e-18
4573,0.0,0.0,3.5428567961856094e-18
3529,0.0,0.0,3.485035834458373e-18
2844,0.0,0.0,3.4797930496607354e-18
4489,0.0,0.0,3.4070350420576904e-18
3613,0.0,0.0,3.3875369585308432e-18
1542,0.0,0.0,3.336945072696788e-18
5449,0.0,0.0,3.335064086812348e-18
5216,0.0,0.0,3.3128785048522942e-18
4256,0.0,0.0,3.282012125019039e-18
3296,0.0,0.0,3.2510278663188403e-18
2653,0.0,0.0,3.241335722721131e-18
2336,0.0,0.0,3.2194937242819143e-18
1918,0.0,0.0,3.09832980438718e-18
84,0.0,0.0,3.045570196682813e-18
2893,0.0,0.0,2.8677318143359795e-18
3853,0.0,0.0,2.6584531601435393e-18
4813,0.0,0.0,2.4640402794705274e-18
5773,0.0,0.0,2.2836403502385533e-18
112,0.0,0.0,2.0733329590389953e-18
374,0.0,0.0,1.8550344348814188e-18
1246,0.0,0.0,1.7977902489258807e-18
5230,0.0,0.0,1.2681521381733229e-18
4270,0.0,0.0,1.1975431738707831e-18
3310,0.0,0.0,1.131352574216167e-18
2350,0.0,0.0,1.06821600949088e-18
2161,0.0,0.0,1.0175708502594504e-18
1684,0.0,0.0,9.28084960105866e-19
3121,0.0,0.0,8.165574243741754e-19
1389,0.0,0.0,6.572668628487621e-19
4081,0.0,0.0,6.567502070640525e-19
2008,0.0,0.0,6.08578021393684e-19
1245,0.0,0.0,5.985082231807923e-19
1531,0.0,0.0,5.903591934759225e-19
900,0.0,0.0,5.670759183785631e-19
5516,0.0,0.0,5.346756510550235e-19
838,1.0,0.0,5.32805717972116e-19
5041,0.0,0.0,5.293580542888609e-19
4556,0.0,0.0,5.092283364532686e-19
3596,0.0,0.0,4.8467361792648955e-19
2636,0.0,0.0,4.611562464435619e-19
381,0.0,0.0,3.920954668368907e-19
5858,0.0,0.0,3.537748180487569e-19
